frame,num_atoms,num_adsorbates,count_As,count_Al,count_Re,count_Co,count_H,count_Si,count_Pt,count_Ti,count_S,count_Te,count_Ca,count_K,count_Se,count_V,count_Zr,count_Ge,count_Mn,count_Bi,count_Sn,count_Ga,count_N,count_Au,count_Hf,count_C,count_O,count_Fe,count_Cs,count_Cl,count_Tc,count_Sc,count_Ni,count_Ta,count_In,count_Ir,count_Rh,count_Os,count_Mo,count_Nb,count_Cr,count_Ag,count_Rb,count_Y,count_Sb,count_Sr,count_Pb,count_Cu,count_Pd,count_Tl,count_Na,count_P,count_Hg,count_Cd,count_Zn,count_Ru,count_W,count_B
2109,2725,282,100.0,84.0,102.0,56.0,110,189.0,86.0,68.0,92.0,204.0,32.0,54.0,134.0,0.0,88.0,12.0,0.0,36.0,58.0,46.0,18,72.0,52.0,137,35,8.0,0.0,48.0,0.0,24.0,48.0,0.0,40.0,90.0,16.0,16.0,0.0,4.0,0.0,34.0,0.0,78.0,0.0,14.0,56.0,8.0,32.0,24.0,108.0,64.0,6.0,18.0,100.0,24.0,0.0,0.0
2110,2945,367,60.0,12.0,0.0,0.0,282,132.0,16.0,111.0,124.0,32.0,72.0,92.0,116.0,152.0,24.0,64.0,50.0,0.0,56.0,40.0,58,32.0,0.0,49,36,0.0,0.0,120.0,12.0,72.0,0.0,0.0,64.0,24.0,32.0,16.0,45.0,18.0,48.0,72.0,8.0,88.0,80.0,76.0,16.0,0.0,110.0,0.0,200.0,54.0,6.0,6.0,76.0,44.0,48.0,0.0
2111,2971,278,0.0,104.0,0.0,6.0,124,64.0,152.0,16.0,220.0,98.0,126.0,56.0,132.0,0.0,0.0,0.0,24.0,64.0,12.0,218.0,90,48.0,76.0,112,42,32.0,0.0,66.0,0.0,32.0,60.0,0.0,0.0,16.0,54.0,68.0,0.0,72.0,36.0,0.0,0.0,50.0,50.0,48.0,20.0,80.0,100.0,0.0,12.0,94.0,16.0,102.0,80.0,60.0,39.0,0.0
2112,2878,216,132.0,50.0,32.0,48.0,117,184.0,142.0,72.0,96.0,80.0,84.0,72.0,52.0,0.0,34.0,100.0,102.0,36.0,0.0,48.0,85,68.0,24.0,57,42,0.0,3.0,0.0,40.0,0.0,257.0,46.0,67.0,0.0,42.0,0.0,112.0,0.0,174.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,92.0,0.0,72.0,12.0,24.0,0.0,84.0,0.0,16.0,0.0
2113,2755,214,8.0,84.0,0.0,32.0,115,48.0,0.0,72.0,24.0,128.0,60.0,0.0,162.0,88.0,72.0,88.0,48.0,24.0,210.0,18.0,29,0.0,76.0,55,44,0.0,0.0,184.0,0.0,78.0,70.0,20.0,52.0,0.0,16.0,0.0,76.0,0.0,0.0,50.0,32.0,12.0,88.0,52.0,0.0,24.0,192.0,32.0,92.0,16.0,0.0,32.0,96.0,56.0,0.0,0.0
2114,2742,250,12.0,70.0,0.0,44.0,151,48.0,52.0,32.0,188.0,48.0,40.0,74.0,118.0,6.0,124.0,162.0,0.0,72.0,0.0,92.0,101,16.0,27.0,54,45,18.0,6.0,0.0,32.0,48.0,32.0,64.0,0.0,0.0,34.0,0.0,18.0,52.0,0.0,0.0,16.0,6.0,24.0,0.0,134.0,24.0,74.0,60.0,24.0,264.0,20.0,24.0,128.0,64.0,0.0,0.0
2115,2865,199,74.0,98.0,0.0,0.0,104,0.0,213.0,96.0,246.0,56.0,52.0,112.0,140.0,18.0,24.0,8.0,0.0,88.0,28.0,168.0,52,72.0,30.0,56,39,0.0,0.0,36.0,0.0,16.0,20.0,114.0,16.0,0.0,60.0,0.0,45.0,0.0,75.0,142.0,42.0,32.0,24.0,0.0,38.0,27.0,108.0,0.0,72.0,4.0,64.0,12.0,92.0,52.0,0.0,0.0
2116,3160,257,48.0,112.0,144.0,58.0,158,32.0,40.0,60.0,296.0,56.0,36.0,102.0,168.0,88.0,0.0,80.0,54.0,40.0,92.0,136.0,111,24.0,12.0,55,44,0.0,0.0,32.0,0.0,48.0,94.0,18.0,68.0,0.0,24.0,0.0,112.0,24.0,0.0,64.0,0.0,80.0,16.0,8.0,104.0,0.0,144.0,48.0,104.0,0.0,0.0,0.0,100.0,0.0,26.0,0.0
2117,3056,191,72.0,92.0,34.0,16.0,95,64.0,18.0,262.0,128.0,78.0,44.0,24.0,184.0,0.0,36.0,0.0,16.0,83.0,136.0,120.0,17,32.0,80.0,55,41,64.0,0.0,48.0,0.0,16.0,141.0,32.0,108.0,0.0,16.0,0.0,52.0,96.0,16.0,24.0,0.0,0.0,24.0,20.0,56.0,40.0,190.0,132.0,32.0,96.0,48.0,0.0,78.0,0.0,0.0,0.0
2118,2636,229,0.0,20.0,0.0,24.0,136,144.0,8.0,64.0,160.0,0.0,104.0,96.0,132.0,36.0,48.0,0.0,64.0,32.0,88.0,164.0,23,0.0,68.0,55,38,0.0,6.0,112.0,0.0,30.0,70.0,16.0,0.0,0.0,20.0,16.0,12.0,16.0,64.0,142.0,24.0,40.0,40.0,8.0,32.0,24.0,144.0,0.0,32.0,8.0,48.0,16.0,84.0,128.0,0.0,0.0
2119,2837,331,16.0,72.0,24.0,18.0,236,0.0,96.0,15.0,248.0,48.0,4.0,72.0,32.0,123.0,108.0,108.0,24.0,0.0,112.0,64.0,138,0.0,100.0,56,39,12.0,24.0,140.0,0.0,20.0,28.0,80.0,18.0,0.0,48.0,0.0,0.0,32.0,18.0,34.0,12.0,96.0,36.0,8.0,40.0,3.0,56.0,28.0,0.0,152.0,0.0,24.0,60.0,115.0,0.0,0.0
2120,3369,444,96.0,96.0,0.0,64.0,344,16.0,18.0,72.0,144.0,270.0,12.0,104.0,36.0,18.0,52.0,32.0,0.0,100.0,64.0,16.0,57,40.0,36.0,57,43,98.0,0.0,30.0,0.0,32.0,16.0,74.0,0.0,158.0,12.0,0.0,52.0,36.0,80.0,100.0,50.0,84.0,56.0,64.0,48.0,0.0,138.0,0.0,200.0,36.0,96.0,0.0,90.0,32.0,0.0,0.0
2121,3267,259,44.0,246.0,0.0,56.0,153,180.0,80.0,132.0,152.0,56.0,22.0,40.0,64.0,60.0,36.0,32.0,52.0,6.0,0.0,64.0,42,90.0,16.0,55,51,0.0,12.0,108.0,0.0,60.0,60.0,96.0,56.0,48.0,90.0,0.0,32.0,34.0,0.0,124.0,0.0,16.0,56.0,12.0,44.0,152.0,180.0,0.0,16.0,188.0,0.0,0.0,66.0,88.0,0.0,0.0
2122,2767,243,84.0,238.0,0.0,16.0,144,32.0,24.0,24.0,104.0,120.0,136.0,36.0,190.0,48.0,48.0,88.0,24.0,24.0,132.0,24.0,188,0.0,40.0,62,37,34.0,0.0,32.0,32.0,28.0,8.0,0.0,18.0,40.0,44.0,0.0,56.0,56.0,0.0,18.0,0.0,46.0,94.0,24.0,0.0,98.0,48.0,12.0,0.0,32.0,0.0,16.0,108.0,40.0,20.0,0.0
2123,2957,303,52.0,34.0,0.0,29.0,169,84.0,54.0,88.0,168.0,112.0,42.0,34.0,110.0,192.0,32.0,112.0,0.0,10.0,8.0,68.0,55,12.0,78.0,94,40,52.0,24.0,96.0,0.0,90.0,70.0,0.0,72.0,48.0,76.0,0.0,0.0,100.0,12.0,0.0,0.0,24.0,94.0,12.0,0.0,48.0,152.0,24.0,38.0,16.0,30.0,0.0,64.0,48.0,90.0,0.0
2124,2873,168,163.0,100.0,84.0,0.0,83,100.0,52.0,0.0,258.0,24.0,24.0,24.0,80.0,42.0,79.0,0.0,36.0,24.0,88.0,12.0,150,90.0,88.0,46,39,48.0,12.0,112.0,0.0,16.0,0.0,24.0,140.0,110.0,216.0,0.0,36.0,18.0,0.0,78.0,0.0,56.0,40.0,127.0,16.0,0.0,24.0,0.0,36.0,28.0,0.0,0.0,50.0,0.0,0.0,0.0
2125,2649,400,0.0,109.0,12.0,0.0,251,48.0,144.0,84.0,203.0,16.0,24.0,56.0,184.0,24.0,71.0,40.0,0.0,0.0,64.0,30.0,13,12.0,0.0,104,45,145.0,80.0,184.0,0.0,16.0,48.0,0.0,72.0,0.0,32.0,12.0,0.0,104.0,0.0,32.0,24.0,34.0,24.0,16.0,32.0,18.0,48.0,0.0,60.0,24.0,0.0,8.0,24.0,0.0,78.0,0.0
2126,2906,445,124.0,44.0,0.0,0.0,262,90.0,16.0,124.0,88.0,320.0,0.0,68.0,72.0,32.0,52.0,0.0,36.0,0.0,44.0,122.0,57,16.0,54.0,142,41,6.0,20.0,140.0,0.0,88.0,64.0,204.0,22.0,0.0,132.0,48.0,0.0,16.0,0.0,28.0,24.0,40.0,28.0,0.0,48.0,0.0,0.0,0.0,0.0,30.0,72.0,42.0,32.0,18.0,0.0,0.0
2127,2456,225,24.0,268.0,0.0,64.0,126,0.0,36.0,99.0,256.0,36.0,48.0,40.0,48.0,164.0,48.0,40.0,16.0,0.0,21.0,84.0,35,24.0,24.0,50,49,32.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,72.0,16.0,0.0,28.0,48.0,0.0,0.0,40.0,56.0,64.0,8.0,28.0,0.0,56.0,32.0,36.0,76.0,24.0,0.0,0.0,56.0,88.0,0.0
2128,2828,216,92.0,88.0,0.0,28.0,87,56.0,64.0,92.0,147.0,56.0,66.0,0.0,176.0,44.0,82.0,0.0,72.0,16.0,80.0,30.0,191,32.0,24.0,88,41,0.0,0.0,120.0,48.0,16.0,110.0,0.0,44.0,48.0,0.0,0.0,88.0,0.0,0.0,78.0,40.0,18.0,0.0,64.0,24.0,74.0,0.0,0.0,36.0,138.0,40.0,40.0,32.0,64.0,54.0,0.0
2129,2652,238,52.0,144.0,0.0,32.0,141,24.0,128.0,120.0,160.0,56.0,56.0,8.0,40.0,0.0,16.0,24.0,30.0,36.0,112.0,48.0,68,40.0,52.0,54,43,6.0,0.0,50.0,22.0,40.0,84.0,0.0,120.0,0.0,52.0,0.0,40.0,24.0,0.0,20.0,44.0,16.0,0.0,100.0,0.0,48.0,182.0,0.0,0.0,20.0,52.0,100.0,72.0,60.0,16.0,0.0
2130,2738,171,20.0,32.0,48.0,0.0,82,0.0,108.0,40.0,190.0,26.0,56.0,0.0,142.0,80.0,60.0,60.0,0.0,0.0,80.0,144.0,89,0.0,64.0,42,47,0.0,0.0,18.0,32.0,24.0,52.0,0.0,66.0,72.0,0.0,0.0,0.0,64.0,18.0,86.0,0.0,72.0,132.0,126.0,68.0,72.0,12.0,104.0,148.0,72.0,18.0,6.0,30.0,0.0,36.0,0.0
2131,3180,246,82.0,32.0,32.0,40.0,134,24.0,76.0,0.0,319.0,140.0,112.0,38.0,192.0,88.0,54.0,68.0,36.0,0.0,68.0,0.0,78,174.0,24.0,65,47,54.0,32.0,24.0,42.0,32.0,0.0,128.0,20.0,20.0,72.0,34.0,0.0,60.0,12.0,0.0,0.0,20.0,24.0,0.0,100.0,81.0,136.0,18.0,66.0,148.0,16.0,82.0,12.0,24.0,0.0,0.0
2132,2826,274,72.0,0.0,12.0,12.0,109,192.0,80.0,24.0,126.0,12.0,40.0,32.0,96.0,0.0,72.0,0.0,0.0,8.0,30.0,194.0,20,0.0,96.0,127,38,84.0,28.0,48.0,0.0,0.0,114.0,116.0,52.0,18.0,72.0,0.0,12.0,0.0,0.0,39.0,64.0,40.0,28.0,52.0,18.0,88.0,156.0,76.0,40.0,20.0,144.0,65.0,60.0,0.0,0.0,0.0
2133,2664,226,0.0,228.0,16.0,45.0,95,16.0,40.0,56.0,158.0,168.0,48.0,6.0,88.0,0.0,88.0,60.0,12.0,8.0,34.0,36.0,46,16.0,116.0,89,42,0.0,72.0,83.0,0.0,24.0,9.0,36.0,72.0,0.0,72.0,0.0,64.0,0.0,8.0,68.0,16.0,0.0,24.0,76.0,84.0,32.0,32.0,8.0,53.0,40.0,0.0,20.0,152.0,0.0,108.0,0.0
2134,2916,275,160.0,176.0,0.0,20.0,112,216.0,112.0,0.0,72.0,36.0,132.0,60.0,76.0,0.0,36.0,24.0,24.0,32.0,64.0,104.0,57,0.0,76.0,119,44,40.0,24.0,28.0,0.0,48.0,132.0,24.0,8.0,0.0,64.0,36.0,78.0,24.0,0.0,0.0,42.0,0.0,32.0,96.0,48.0,0.0,34.0,12.0,36.0,84.0,62.0,24.0,152.0,36.0,0.0,0.0
2135,2472,304,12.0,60.0,24.0,0.0,156,40.0,72.0,102.0,96.0,189.0,36.0,67.0,152.0,36.0,12.0,0.0,12.0,24.0,56.0,124.0,55,30.0,24.0,114,34,10.0,9.0,0.0,0.0,0.0,66.0,8.0,20.0,24.0,30.0,36.0,18.0,12.0,12.0,36.0,60.0,77.0,28.0,40.0,64.0,48.0,60.0,32.0,24.0,36.0,82.0,24.0,89.0,0.0,0.0,0.0
2136,2667,297,56.0,76.0,0.0,24.0,196,174.0,32.0,158.0,282.0,96.0,56.0,0.0,120.0,0.0,6.0,16.0,0.0,40.0,32.0,32.0,82,112.0,42.0,57,44,0.0,12.0,24.0,0.0,66.0,0.0,24.0,16.0,0.0,64.0,0.0,24.0,64.0,16.0,48.0,0.0,52.0,96.0,58.0,48.0,48.0,56.0,0.0,8.0,54.0,72.0,32.0,52.0,0.0,0.0,0.0
2137,2976,268,8.0,18.0,52.0,12.0,175,76.0,0.0,46.0,450.0,112.0,122.0,42.0,124.0,84.0,63.0,50.0,24.0,0.0,60.0,48.0,183,0.0,0.0,52,41,0.0,0.0,114.0,0.0,0.0,5.0,72.0,68.0,24.0,0.0,0.0,42.0,18.0,0.0,42.0,16.0,0.0,92.0,12.0,24.0,128.0,185.0,8.0,20.0,106.0,84.0,12.0,62.0,0.0,0.0,0.0
2138,3123,201,60.0,126.0,0.0,0.0,96,68.0,96.0,110.0,92.0,140.0,12.0,36.0,214.0,0.0,78.0,176.0,32.0,60.0,148.0,68.0,98,0.0,192.0,63,42,30.0,24.0,48.0,84.0,36.0,40.0,96.0,40.0,18.0,60.0,0.0,0.0,40.0,96.0,76.0,8.0,8.0,26.0,0.0,96.0,6.0,136.0,16.0,32.0,0.0,48.0,0.0,36.0,16.0,0.0,0.0
2139,3082,218,38.0,272.0,0.0,100.0,117,256.0,0.0,24.0,258.0,50.0,54.0,32.0,99.0,56.0,79.0,59.0,32.0,62.0,32.0,0.0,84,48.0,32.0,57,44,24.0,12.0,0.0,12.0,42.0,20.0,32.0,87.0,0.0,8.0,0.0,78.0,0.0,145.0,0.0,32.0,81.0,66.0,40.0,40.0,32.0,112.0,0.0,16.0,96.0,56.0,80.0,27.0,15.0,44.0,0.0
2140,3191,391,24.0,184.0,48.0,0.0,264,44.0,40.0,56.0,100.0,32.0,106.0,24.0,124.0,92.0,42.0,72.0,0.0,40.0,39.0,200.0,253,24.0,0.0,82,45,8.0,40.0,52.0,16.0,32.0,48.0,0.0,20.0,36.0,4.0,0.0,24.0,48.0,18.0,0.0,100.0,48.0,0.0,24.0,24.0,114.0,178.0,0.0,160.0,96.0,50.0,40.0,8.0,36.0,32.0,0.0
2141,3131,231,48.0,88.0,0.0,24.0,89,192.0,132.0,118.0,248.0,140.0,72.0,0.0,120.0,12.0,0.0,122.0,0.0,40.0,66.0,68.0,130,16.0,64.0,90,52,32.0,22.0,32.0,0.0,8.0,48.0,36.0,24.0,0.0,64.0,0.0,176.0,36.0,0.0,16.0,12.0,28.0,108.0,4.0,92.0,72.0,0.0,56.0,152.0,32.0,20.0,16.0,0.0,0.0,18.0,96.0
2142,2891,195,100.0,72.0,0.0,30.0,80,248.0,72.0,40.0,72.0,24.0,40.0,96.0,160.0,0.0,78.0,64.0,16.0,48.0,36.0,60.0,122,24.0,0.0,70,45,0.0,48.0,40.0,64.0,0.0,158.0,80.0,12.0,12.0,70.0,36.0,104.0,72.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,80.0,24.0,0.0,56.0,220.0,38.0,0.0,48.0,96.0,0.0,0.0
2143,2615,210,102.0,136.0,0.0,0.0,88,76.0,188.0,44.0,112.0,24.0,12.0,60.0,24.0,16.0,68.0,32.0,60.0,80.0,28.0,8.0,37,64.0,64.0,88,34,88.0,16.0,16.0,0.0,48.0,70.0,18.0,74.0,24.0,0.0,0.0,0.0,78.0,0.0,54.0,16.0,32.0,16.0,26.0,82.0,0.0,204.0,0.0,52.0,60.0,68.0,12.0,104.0,0.0,12.0,0.0
2144,3063,215,88.0,24.0,36.0,0.0,100,44.0,12.0,24.0,174.0,24.0,56.0,20.0,136.0,84.0,20.0,56.0,128.0,72.0,82.0,146.0,66,112.0,56.0,75,40,60.0,16.0,128.0,12.0,6.0,0.0,0.0,24.0,44.0,0.0,36.0,112.0,8.0,0.0,16.0,8.0,0.0,0.0,84.0,96.0,88.0,300.0,24.0,64.0,104.0,24.0,8.0,82.0,44.0,0.0,0.0
2145,2766,347,24.0,18.0,48.0,36.0,227,36.0,0.0,96.0,216.0,50.0,54.0,60.0,60.0,36.0,0.0,60.0,0.0,40.0,0.0,158.0,103,82.0,104.0,76,44,72.0,20.0,42.0,0.0,24.0,0.0,64.0,112.0,0.0,72.0,0.0,0.0,72.0,56.0,78.0,16.0,36.0,50.0,44.0,12.0,80.0,60.0,0.0,24.0,30.0,32.0,34.0,108.0,0.0,0.0,0.0
2146,2732,378,88.0,196.0,36.0,12.0,240,96.0,48.0,104.0,140.0,0.0,60.0,32.0,104.0,9.0,24.0,0.0,0.0,24.0,66.0,128.0,71,0.0,72.0,91,47,6.0,32.0,64.0,0.0,0.0,86.0,0.0,160.0,32.0,24.0,88.0,16.0,18.0,0.0,0.0,12.0,72.0,16.0,0.0,16.0,78.0,110.0,8.0,24.0,40.0,48.0,0.0,46.0,48.0,0.0,0.0
2147,2876,344,120.0,240.0,0.0,32.0,244,152.0,16.0,16.0,76.0,52.0,84.0,32.0,12.0,72.0,0.0,24.0,8.0,0.0,30.0,70.0,48,176.0,68.0,53,47,74.0,0.0,24.0,72.0,32.0,48.0,50.0,88.0,32.0,16.0,0.0,0.0,24.0,12.0,54.0,16.0,166.0,16.0,40.0,0.0,70.0,112.0,0.0,112.0,0.0,16.0,32.0,58.0,40.0,0.0,0.0
2148,3348,256,169.0,128.0,70.0,0.0,167,70.0,16.0,234.0,186.0,102.0,122.0,0.0,96.0,64.0,48.0,36.0,32.0,96.0,12.0,132.0,108,0.0,0.0,53,36,16.0,80.0,88.0,72.0,20.0,52.0,36.0,80.0,96.0,32.0,6.0,36.0,25.0,0.0,30.0,24.0,20.0,12.0,48.0,44.0,64.0,32.0,0.0,122.0,208.0,16.0,40.0,64.0,8.0,0.0,0.0
2149,2926,238,12.0,92.0,0.0,57.0,95,92.0,28.0,108.0,276.0,12.0,28.0,40.0,196.0,34.0,48.0,12.0,0.0,0.0,0.0,24.0,8,72.0,104.0,106,37,136.0,0.0,64.0,0.0,32.0,220.0,32.0,64.0,16.0,0.0,0.0,72.0,54.0,40.0,24.0,12.0,60.0,4.0,41.0,58.0,64.0,168.0,36.0,35.0,127.0,24.0,30.0,32.0,0.0,0.0,0.0
2150,2747,296,44.0,224.0,0.0,60.0,193,32.0,70.0,136.0,224.0,192.0,36.0,0.0,44.0,0.0,48.0,24.0,0.0,0.0,32.0,12.0,53,124.0,140.0,69,34,0.0,9.0,100.0,0.0,3.0,20.0,24.0,0.0,12.0,72.0,40.0,0.0,6.0,32.0,40.0,64.0,20.0,48.0,184.0,20.0,24.0,0.0,42.0,0.0,24.0,0.0,18.0,138.0,16.0,0.0,0.0
2151,2664,299,100.0,88.0,0.0,0.0,189,160.0,92.0,28.0,208.0,56.0,45.0,56.0,80.0,36.0,0.0,128.0,120.0,0.0,16.0,18.0,21,52.0,48.0,67,43,32.0,8.0,72.0,48.0,104.0,0.0,0.0,48.0,0.0,18.0,16.0,0.0,170.0,8.0,9.0,68.0,136.0,0.0,15.0,0.0,60.0,0.0,0.0,84.0,8.0,0.0,44.0,39.0,0.0,26.0,0.0
2152,2550,198,63.0,153.0,72.0,0.0,97,12.0,16.0,36.0,182.0,118.0,32.0,16.0,48.0,40.0,0.0,0.0,46.0,0.0,24.0,4.0,92,18.0,72.0,54,47,116.0,26.0,134.0,72.0,78.0,46.0,40.0,72.0,0.0,72.0,0.0,0.0,0.0,8.0,56.0,46.0,52.0,78.0,24.0,24.0,74.0,40.0,0.0,48.0,76.0,6.0,16.0,36.0,44.0,24.0,0.0
2153,3051,400,8.0,178.0,80.0,0.0,214,174.0,48.0,52.0,16.0,152.0,164.0,42.0,64.0,0.0,154.0,120.0,40.0,68.0,0.0,24.0,57,62.0,36.0,149,37,80.0,48.0,120.0,24.0,100.0,32.0,48.0,72.0,0.0,16.0,8.0,42.0,0.0,0.0,24.0,20.0,60.0,0.0,16.0,48.0,76.0,22.0,0.0,64.0,100.0,0.0,0.0,32.0,0.0,60.0,0.0
2154,2729,181,28.0,44.0,0.0,16.0,87,126.0,52.0,72.0,94.0,110.0,28.0,8.0,88.0,48.0,48.0,56.0,0.0,24.0,20.0,180.0,93,104.0,62.0,56,38,0.0,24.0,166.0,0.0,27.0,88.0,44.0,36.0,112.0,24.0,16.0,32.0,42.0,0.0,99.0,24.0,84.0,97.0,28.0,0.0,8.0,78.0,30.0,0.0,120.0,0.0,12.0,8.0,24.0,24.0,0.0
2155,2781,375,52.0,20.0,72.0,88.0,244,60.0,56.0,20.0,144.0,76.0,120.0,102.0,114.0,28.0,164.0,16.0,12.0,20.0,60.0,188.0,18,32.0,0.0,84,47,12.0,0.0,80.0,40.0,36.0,0.0,84.0,156.0,0.0,84.0,0.0,0.0,24.0,0.0,0.0,60.0,32.0,68.0,0.0,48.0,0.0,62.0,0.0,0.0,60.0,18.0,16.0,64.0,0.0,0.0,0.0
2156,3194,314,88.0,184.0,16.0,50.0,220,182.0,157.0,24.0,312.0,0.0,72.0,0.0,204.0,56.0,68.0,112.0,0.0,8.0,128.0,60.0,79,0.0,160.0,54,40,36.0,0.0,48.0,0.0,16.0,64.0,0.0,64.0,0.0,56.0,60.0,12.0,56.0,12.0,66.0,64.0,0.0,48.0,16.0,0.0,16.0,40.0,68.0,0.0,9.0,62.0,19.0,40.0,0.0,48.0,0.0
2157,2971,436,72.0,132.0,32.0,124.0,313,0.0,0.0,32.0,128.0,138.0,128.0,48.0,138.0,72.0,0.0,72.0,22.0,64.0,12.0,12.0,130,100.0,36.0,88,35,12.0,16.0,0.0,24.0,40.0,24.0,0.0,72.0,32.0,16.0,40.0,30.0,0.0,84.0,96.0,44.0,46.0,68.0,48.0,36.0,8.0,4.0,0.0,36.0,160.0,0.0,8.0,72.0,0.0,27.0,0.0
2158,2885,263,108.0,40.0,36.0,39.0,134,120.0,0.0,124.0,336.0,90.0,52.0,36.0,16.0,34.0,170.0,0.0,0.0,60.0,24.0,0.0,71,48.0,84.0,91,38,0.0,43.0,0.0,0.0,8.0,0.0,0.0,54.0,0.0,88.0,12.0,24.0,0.0,72.0,100.0,0.0,26.0,84.0,8.0,32.0,0.0,120.0,6.0,0.0,168.0,24.0,48.0,106.0,48.0,63.0,0.0
2159,2635,228,88.0,130.0,0.0,0.0,86,120.0,16.0,12.0,48.0,60.0,20.0,80.0,180.0,0.0,8.0,72.0,0.0,16.0,12.0,40.0,63,48.0,40.0,97,45,48.0,0.0,88.0,0.0,32.0,0.0,90.0,12.0,16.0,0.0,0.0,30.0,8.0,36.0,8.0,106.0,168.0,46.0,36.0,32.0,12.0,42.0,8.0,184.0,150.0,40.0,22.0,52.0,72.0,16.0,0.0
2160,3335,190,36.0,140.0,0.0,60.0,97,126.0,80.0,162.0,178.0,111.0,74.0,0.0,131.0,100.0,0.0,24.0,57.0,0.0,130.0,38.0,24,27.0,194.0,50,43,12.0,0.0,72.0,0.0,90.0,48.0,40.0,166.0,100.0,72.0,52.0,24.0,6.0,0.0,126.0,12.0,4.0,112.0,0.0,0.0,0.0,94.0,0.0,0.0,85.0,0.0,0.0,40.0,96.0,58.0,144.0
2161,3217,242,32.0,216.0,72.0,58.0,128,48.0,40.0,98.0,254.0,54.0,120.0,40.0,56.0,0.0,36.0,188.0,48.0,51.0,8.0,8.0,23,80.0,84.0,58,56,44.0,8.0,32.0,116.0,0.0,16.0,30.0,21.0,48.0,48.0,0.0,82.0,48.0,72.0,12.0,0.0,0.0,92.0,0.0,0.0,0.0,104.0,108.0,68.0,224.0,24.0,56.0,72.0,36.0,0.0,0.0
2162,3389,472,160.0,163.0,0.0,0.0,345,186.0,48.0,324.0,36.0,12.0,84.0,32.0,200.0,12.0,12.0,48.0,67.0,42.0,18.0,28.0,20,16.0,140.0,93,34,96.0,12.0,108.0,0.0,32.0,48.0,18.0,128.0,36.0,36.0,16.0,0.0,87.0,0.0,36.0,24.0,40.0,0.0,128.0,0.0,9.0,60.0,96.0,88.0,0.0,0.0,99.0,36.0,36.0,0.0,0.0
2163,2858,307,60.0,214.0,0.0,86.0,198,20.0,0.0,96.0,128.0,84.0,74.0,12.0,164.0,0.0,36.0,92.0,104.0,96.0,40.0,106.0,125,0.0,44.0,73,36,24.0,20.0,52.0,0.0,32.0,96.0,0.0,12.0,20.0,32.0,0.0,63.0,12.0,0.0,40.0,0.0,44.0,36.0,74.0,8.0,84.0,40.0,0.0,84.0,40.0,32.0,8.0,18.0,90.0,9.0,0.0
2164,2536,223,24.0,160.0,0.0,48.0,117,0.0,72.0,96.0,120.0,102.0,96.0,44.0,108.0,12.0,84.0,48.0,0.0,40.0,50.0,56.0,71,56.0,84.0,63,43,0.0,0.0,48.0,0.0,94.0,24.0,0.0,24.0,0.0,64.0,72.0,0.0,28.0,0.0,80.0,24.0,80.0,44.0,24.0,0.0,0.0,0.0,20.0,146.0,18.0,108.0,0.0,44.0,0.0,0.0,0.0
2165,3029,238,32.0,284.0,0.0,0.0,95,114.0,48.0,16.0,228.0,72.0,16.0,48.0,88.0,0.0,176.0,32.0,8.0,64.0,44.0,0.0,69,36.0,64.0,101,42,12.0,0.0,115.0,24.0,50.0,79.0,36.0,32.0,0.0,96.0,64.0,48.0,24.0,32.0,0.0,44.0,116.0,48.0,48.0,32.0,123.0,32.0,56.0,106.0,36.0,0.0,3.0,64.0,24.0,8.0,0.0
2166,2799,242,36.0,160.0,8.0,0.0,118,120.0,18.0,182.0,65.0,27.0,154.0,30.0,105.0,24.0,80.0,0.0,0.0,8.0,108.0,24.0,50,30.0,32.0,81,43,116.0,0.0,88.0,0.0,40.0,16.0,72.0,20.0,0.0,0.0,72.0,16.0,56.0,0.0,30.0,6.0,80.0,46.0,0.0,20.0,48.0,104.0,80.0,16.0,144.0,36.0,42.0,100.0,0.0,48.0,0.0
2167,2749,275,12.0,78.0,0.0,72.0,169,100.0,88.0,122.0,238.0,40.0,70.0,48.0,66.0,24.0,32.0,56.0,32.0,0.0,64.0,194.0,66,108.0,68.0,68,38,52.0,8.0,0.0,32.0,78.0,113.0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,36.0,68.0,0.0,16.0,60.0,54.0,0.0,16.0,16.0,0.0,72.0,0.0,50.0,28.0,9.0,120.0,0.0,0.0
2168,2925,211,234.0,36.0,0.0,0.0,107,136.0,0.0,180.0,162.0,92.0,42.0,16.0,104.0,42.0,72.0,112.0,0.0,0.0,24.0,18.0,91,132.0,148.0,66,38,12.0,24.0,16.0,16.0,0.0,126.0,64.0,24.0,4.0,24.0,24.0,136.0,84.0,92.0,48.0,48.0,42.0,100.0,0.0,12.0,0.0,48.0,24.0,3.0,0.0,8.0,48.0,30.0,16.0,0.0,0.0
2169,2715,207,80.0,84.0,36.0,24.0,110,84.0,0.0,93.0,188.0,80.0,28.0,56.0,128.0,63.0,74.0,60.0,0.0,48.0,124.0,114.0,108,0.0,88.0,58,39,0.0,32.0,36.0,0.0,64.0,0.0,40.0,120.0,0.0,126.0,16.0,0.0,0.0,24.0,0.0,8.0,16.0,66.0,92.0,44.0,0.0,56.0,0.0,100.0,36.0,0.0,0.0,36.0,36.0,0.0,0.0
